row_id,column,issue_type,details
r00838,Income,type_error_string_in_numeric,value='null'
r00842,Income,type_error_string_in_numeric,value='N/A'
r00889,Income,type_error_string_in_numeric,value='—'
r00949,Income,type_error_string_in_numeric,value='—'
r01016,Income,type_error_string_in_numeric,value='null'
r01044,Income,type_error_string_in_numeric,value=' 670 '
r01073,Income,type_error_string_in_numeric,value='NaN'
r01247,Income,type_error_string_in_numeric,value='NaN'
r01251,Income,type_error_string_in_numeric,value='NaN'
r01280,Income,type_error_string_in_numeric,value='ERR93'
r01304,Income,type_error_string_in_numeric,value='ERR88'
r01360,Income,type_error_string_in_numeric,value='ERR93'
r01380,Income,type_error_string_in_numeric,value='ERR88'
r01408,Income,type_error_string_in_numeric,value='ERR74'
r01421,Income,type_error_string_in_numeric,value='null'
r01424,Income,type_error_string_in_numeric,value='null'
r01432,Income,type_error_string_in_numeric,value='ERR55'
r01489,Income,type_error_string_in_numeric,value='null'
r01492,Income,type_error_string_in_numeric,value='ERR88'
r01508,Income,type_error_string_in_numeric,value='N/A'
r01521,Income,type_error_string_in_numeric,value='N/A'
r01533,Income,type_error_string_in_numeric,value='ERR88'
r01545,Income,type_error_string_in_numeric,value='ERR93'
r01546,Income,type_error_string_in_numeric,value='ERR93'
r01557,Income,type_error_string_in_numeric,value='ERR93'
r01558,Income,type_error_string_in_numeric,value='NaN'
r01604,Income,type_error_string_in_numeric,value='ERR93'
r01633,Income,type_error_string_in_numeric,value='—'
r01636,Income,type_error_string_in_numeric,value='ERR74'
r01662,Income,type_error_string_in_numeric,value='ERR93'
r01679,Income,type_error_string_in_numeric,value='ERR93'
r01690,Income,type_error_string_in_numeric,value='—'
r01850,Income,type_error_string_in_numeric,value='ERR88'
r01884,Income,type_error_string_in_numeric,value='ERR93'
r01931,Income,type_error_string_in_numeric,value='ERR55'
r01936,Income,type_error_string_in_numeric,value='ERR74'
r01942,Income,type_error_string_in_numeric,value='—'
r01970,Income,type_error_string_in_numeric,value='ERR93'
r00020,IsHomeOwner,type_error_string_in_numeric,value=' 670 '
r00104,IsHomeOwner,type_error_string_in_numeric,value='—'
r00166,IsHomeOwner,type_error_string_in_numeric,value=' 670 '
r00186,IsHomeOwner,type_error_string_in_numeric,value='N/A'
r00202,IsHomeOwner,type_error_string_in_numeric,value='ERR74'
r00225,IsHomeOwner,type_error_string_in_numeric,value='ERR88'
r00258,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r00280,IsHomeOwner,type_error_string_in_numeric,value='NaN'
r00304,IsHomeOwner,type_error_string_in_numeric,value='NaN'
r00320,IsHomeOwner,type_error_string_in_numeric,value='ERR88'
r00328,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r00380,IsHomeOwner,type_error_string_in_numeric,value='ERR88'
r00472,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r00536,IsHomeOwner,type_error_string_in_numeric,value='N/A'
r00545,IsHomeOwner,type_error_string_in_numeric,value='NaN'
r00548,IsHomeOwner,type_error_string_in_numeric,value='ERR55'
r00593,IsHomeOwner,type_error_string_in_numeric,value='ERR55'
r00616,IsHomeOwner,type_error_string_in_numeric,value='ERR55'
r00629,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r00643,IsHomeOwner,type_error_string_in_numeric,value='N/A'
r00650,IsHomeOwner,type_error_string_in_numeric,value='ERR88'
r00734,IsHomeOwner,type_error_string_in_numeric,value='—'
r00769,IsHomeOwner,type_error_string_in_numeric,value='ERR88'
r00774,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r00829,IsHomeOwner,type_error_string_in_numeric,value='—'
r00838,IsHomeOwner,type_error_string_in_numeric,value='ERR55'
r00842,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r00889,IsHomeOwner,type_error_string_in_numeric,value=' 670 '
r00949,IsHomeOwner,type_error_string_in_numeric,value='null'
r01016,IsHomeOwner,type_error_string_in_numeric,value='N/A'
r01044,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r01073,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r01247,IsHomeOwner,type_error_string_in_numeric,value='ERR55'
r01251,IsHomeOwner,type_error_string_in_numeric,value='N/A'
r01280,IsHomeOwner,type_error_string_in_numeric,value='ERR55'
r01304,IsHomeOwner,type_error_string_in_numeric,value='ERR74'
r01360,IsHomeOwner,type_error_string_in_numeric,value='—'
r01380,IsHomeOwner,type_error_string_in_numeric,value='null'
r01408,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r01421,IsHomeOwner,type_error_string_in_numeric,value=' 670 '
r01424,IsHomeOwner,type_error_string_in_numeric,value='NaN'
r01432,IsHomeOwner,type_error_string_in_numeric,value='null'
r01489,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r01492,IsHomeOwner,type_error_string_in_numeric,value='N/A'
r01508,IsHomeOwner,type_error_string_in_numeric,value='NaN'
r01521,IsHomeOwner,type_error_string_in_numeric,value='ERR88'
r01533,IsHomeOwner,type_error_string_in_numeric,value='ERR55'
r01545,IsHomeOwner,type_error_string_in_numeric,value='ERR74'
r01546,IsHomeOwner,type_error_string_in_numeric,value='ERR74'
r01557,IsHomeOwner,type_error_string_in_numeric,value='NaN'
r01558,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r01604,IsHomeOwner,type_error_string_in_numeric,value='null'
r01633,IsHomeOwner,type_error_string_in_numeric,value='N/A'
r01636,IsHomeOwner,type_error_string_in_numeric,value='—'
r01662,IsHomeOwner,type_error_string_in_numeric,value='null'
r01679,IsHomeOwner,type_error_string_in_numeric,value='ERR55'
r01690,IsHomeOwner,type_error_string_in_numeric,value='ERR74'
r01850,IsHomeOwner,type_error_string_in_numeric,value='null'
r01884,IsHomeOwner,type_error_string_in_numeric,value='NaN'
r01931,IsHomeOwner,type_error_string_in_numeric,value=' 670 '
r01936,IsHomeOwner,type_error_string_in_numeric,value='ERR93'
r01942,IsHomeOwner,type_error_string_in_numeric,value='ERR88'
r01970,IsHomeOwner,type_error_string_in_numeric,value='—'
r00020,HOMEVALUE,type_error_string_in_numeric,value='—'
r00104,HOMEVALUE,type_error_string_in_numeric,value=' 670 '
r00166,HOMEVALUE,type_error_string_in_numeric,value=' 670 '
r00186,HOMEVALUE,type_error_string_in_numeric,value=' 670 '
r00202,HOMEVALUE,type_error_string_in_numeric,value='N/A'
r00225,HOMEVALUE,type_error_string_in_numeric,value='ERR93'
r00258,HOMEVALUE,type_error_string_in_numeric,value='N/A'
r00280,HOMEVALUE,type_error_string_in_numeric,value='NaN'
r00304,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r00320,HOMEVALUE,type_error_string_in_numeric,value='NaN'
r00328,HOMEVALUE,type_error_string_in_numeric,value='null'
r00380,HOMEVALUE,type_error_string_in_numeric,value='null'
r00472,HOMEVALUE,type_error_string_in_numeric,value='NaN'
r00536,HOMEVALUE,type_error_string_in_numeric,value='ERR55'
r00545,HOMEVALUE,type_error_string_in_numeric,value='ERR93'
r00548,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r00593,HOMEVALUE,type_error_string_in_numeric,value='ERR93'
r00616,HOMEVALUE,type_error_string_in_numeric,value='NaN'
r00629,HOMEVALUE,type_error_string_in_numeric,value='ERR93'
r00643,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r00650,HOMEVALUE,type_error_string_in_numeric,value='N/A'
r00734,HOMEVALUE,type_error_string_in_numeric,value='N/A'
r00769,HOMEVALUE,type_error_string_in_numeric,value='ERR55'
r00774,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r00829,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r00838,HOMEVALUE,type_error_string_in_numeric,value='N/A'
r00842,HOMEVALUE,type_error_string_in_numeric,value=' 670 '
r00889,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r00949,HOMEVALUE,type_error_string_in_numeric,value='null'
r01016,HOMEVALUE,type_error_string_in_numeric,value=' 670 '
r01044,HOMEVALUE,type_error_string_in_numeric,value='null'
r01073,HOMEVALUE,type_error_string_in_numeric,value='ERR93'
r01247,HOMEVALUE,type_error_string_in_numeric,value='ERR93'
r01251,HOMEVALUE,type_error_string_in_numeric,value='NaN'
r01280,HOMEVALUE,type_error_string_in_numeric,value='null'
r01304,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r01360,HOMEVALUE,type_error_string_in_numeric,value='NaN'
r01380,HOMEVALUE,type_error_string_in_numeric,value='—'
r01408,HOMEVALUE,type_error_string_in_numeric,value=' 670 '
r01421,HOMEVALUE,type_error_string_in_numeric,value='—'
r01424,HOMEVALUE,type_error_string_in_numeric,value='ERR93'
r01432,HOMEVALUE,type_error_string_in_numeric,value='N/A'
r01489,HOMEVALUE,type_error_string_in_numeric,value='ERR74'
r01492,HOMEVALUE,type_error_string_in_numeric,value='—'
r01508,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r01521,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r01533,HOMEVALUE,type_error_string_in_numeric,value='—'
r01545,HOMEVALUE,type_error_string_in_numeric,value='N/A'
r01546,HOMEVALUE,type_error_string_in_numeric,value='ERR93'
r01557,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r01558,HOMEVALUE,type_error_string_in_numeric,value='ERR93'
r01604,HOMEVALUE,type_error_string_in_numeric,value='ERR88'
r01633,HOMEVALUE,type_error_string_in_numeric,value='NaN'
r01636,HOMEVALUE,type_error_string_in_numeric,value='N/A'
r01662,HOMEVALUE,type_error_string_in_numeric,value='—'
r01679,HOMEVALUE,type_error_string_in_numeric,value='N/A'
r01690,HOMEVALUE,type_error_string_in_numeric,value='ERR74'
r01850,HOMEVALUE,type_error_string_in_numeric,value='ERR74'
r01884,HOMEVALUE,type_error_string_in_numeric,value='—'
r01931,HOMEVALUE,type_error_string_in_numeric,value='NaN'
r01936,HOMEVALUE,type_error_string_in_numeric,value='N/A'
r01942,HOMEVALUE,type_error_string_in_numeric,value='NaN'
r01970,HOMEVALUE,type_error_string_in_numeric,value='ERR55'
r00020,RENTVALUE,type_error_string_in_numeric,value='ERR74'
r00104,RENTVALUE,type_error_string_in_numeric,value='ERR55'
r00166,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r00186,RENTVALUE,type_error_string_in_numeric,value='ERR74'
r00202,RENTVALUE,type_error_string_in_numeric,value='NaN'
r00225,RENTVALUE,type_error_string_in_numeric,value=' 670 '
r00258,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r00280,RENTVALUE,type_error_string_in_numeric,value='ERR74'
r00304,RENTVALUE,type_error_string_in_numeric,value='ERR74'
r00320,RENTVALUE,type_error_string_in_numeric,value='null'
r00328,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r00380,RENTVALUE,type_error_string_in_numeric,value='—'
r00472,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r00536,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r00545,RENTVALUE,type_error_string_in_numeric,value='ERR74'
r00548,RENTVALUE,type_error_string_in_numeric,value='NaN'
r00593,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r00616,RENTVALUE,type_error_string_in_numeric,value=' 670 '
r00629,RENTVALUE,type_error_string_in_numeric,value='NaN'
r00643,RENTVALUE,type_error_string_in_numeric,value='null'
r00650,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r00734,RENTVALUE,type_error_string_in_numeric,value='null'
r00769,RENTVALUE,type_error_string_in_numeric,value='N/A'
r00774,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r00829,RENTVALUE,type_error_string_in_numeric,value='null'
r00838,RENTVALUE,type_error_string_in_numeric,value='N/A'
r00842,RENTVALUE,type_error_string_in_numeric,value='—'
r00889,RENTVALUE,type_error_string_in_numeric,value=' 670 '
r00949,RENTVALUE,type_error_string_in_numeric,value='ERR55'
r01016,RENTVALUE,type_error_string_in_numeric,value='ERR88'
r01044,RENTVALUE,type_error_string_in_numeric,value='—'
r01073,RENTVALUE,type_error_string_in_numeric,value='NaN'
r01247,RENTVALUE,type_error_string_in_numeric,value='N/A'
r01251,RENTVALUE,type_error_string_in_numeric,value='N/A'
r01280,RENTVALUE,type_error_string_in_numeric,value='—'
r01304,RENTVALUE,type_error_string_in_numeric,value='ERR74'
r01360,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r01380,RENTVALUE,type_error_string_in_numeric,value='NaN'
r01408,RENTVALUE,type_error_string_in_numeric,value='null'
r01421,RENTVALUE,type_error_string_in_numeric,value='null'
r01424,RENTVALUE,type_error_string_in_numeric,value='null'
r01432,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r01489,RENTVALUE,type_error_string_in_numeric,value='null'
r01492,RENTVALUE,type_error_string_in_numeric,value='ERR74'
r01508,RENTVALUE,type_error_string_in_numeric,value='N/A'
r01521,RENTVALUE,type_error_string_in_numeric,value='ERR88'
r01533,RENTVALUE,type_error_string_in_numeric,value='ERR74'
r01545,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r01546,RENTVALUE,type_error_string_in_numeric,value='ERR55'
r01557,RENTVALUE,type_error_string_in_numeric,value=' 670 '
r01558,RENTVALUE,type_error_string_in_numeric,value='ERR93'
r01604,RENTVALUE,type_error_string_in_numeric,value='—'
r01633,RENTVALUE,type_error_string_in_numeric,value='N/A'
r01636,RENTVALUE,type_error_string_in_numeric,value='ERR74'
r01662,RENTVALUE,type_error_string_in_numeric,value='null'
r01679,RENTVALUE,type_error_string_in_numeric,value='ERR74'
r01690,RENTVALUE,type_error_string_in_numeric,value='null'
r01850,RENTVALUE,type_error_string_in_numeric,value='—'
r01884,RENTVALUE,type_error_string_in_numeric,value=' 670 '
r01931,RENTVALUE,type_error_string_in_numeric,value='ERR55'
r01936,RENTVALUE,type_error_string_in_numeric,value=' 670 '
r01942,RENTVALUE,type_error_string_in_numeric,value='ERR55'
r01970,RENTVALUE,type_error_string_in_numeric,value='—'
r00020,IsEduBachelors,type_error_string_in_numeric,value='ERR74'
r00104,IsEduBachelors,type_error_string_in_numeric,value='ERR88'
r00166,IsEduBachelors,type_error_string_in_numeric,value='ERR74'
r00186,IsEduBachelors,type_error_string_in_numeric,value=' 670 '
r00202,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r00225,IsEduBachelors,type_error_string_in_numeric,value='ERR74'
r00258,IsEduBachelors,type_error_string_in_numeric,value='N/A'
r00280,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r00304,IsEduBachelors,type_error_string_in_numeric,value='N/A'
r00320,IsEduBachelors,type_error_string_in_numeric,value='ERR74'
r00328,IsEduBachelors,type_error_string_in_numeric,value='ERR55'
r00380,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r00472,IsEduBachelors,type_error_string_in_numeric,value='NaN'
r00536,IsEduBachelors,type_error_string_in_numeric,value='ERR88'
r00545,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r00548,IsEduBachelors,type_error_string_in_numeric,value='null'
r00593,IsEduBachelors,type_error_string_in_numeric,value='N/A'
r00616,IsEduBachelors,type_error_string_in_numeric,value='—'
r00629,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r00643,IsEduBachelors,type_error_string_in_numeric,value='ERR88'
r00650,IsEduBachelors,type_error_string_in_numeric,value='ERR88'
r00734,IsEduBachelors,type_error_string_in_numeric,value='null'
r00769,IsEduBachelors,type_error_string_in_numeric,value='ERR88'
r00774,IsEduBachelors,type_error_string_in_numeric,value='null'
r00829,IsEduBachelors,type_error_string_in_numeric,value='null'
r00838,IsEduBachelors,type_error_string_in_numeric,value='null'
r00842,IsEduBachelors,type_error_string_in_numeric,value='ERR74'
r00889,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r00949,IsEduBachelors,type_error_string_in_numeric,value='null'
r01016,IsEduBachelors,type_error_string_in_numeric,value=' 670 '
r01044,IsEduBachelors,type_error_string_in_numeric,value='ERR55'
r01073,IsEduBachelors,type_error_string_in_numeric,value='—'
r01247,IsEduBachelors,type_error_string_in_numeric,value='N/A'
r01251,IsEduBachelors,type_error_string_in_numeric,value='ERR55'
r01280,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r01304,IsEduBachelors,type_error_string_in_numeric,value='—'
r01360,IsEduBachelors,type_error_string_in_numeric,value='NaN'
r01380,IsEduBachelors,type_error_string_in_numeric,value='N/A'
r01408,IsEduBachelors,type_error_string_in_numeric,value=' 670 '
r01421,IsEduBachelors,type_error_string_in_numeric,value=' 670 '
r01424,IsEduBachelors,type_error_string_in_numeric,value='ERR88'
r01432,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r01489,IsEduBachelors,type_error_string_in_numeric,value='NaN'
r01492,IsEduBachelors,type_error_string_in_numeric,value='ERR74'
r01508,IsEduBachelors,type_error_string_in_numeric,value='null'
r01521,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r01533,IsEduBachelors,type_error_string_in_numeric,value='null'
r01545,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r01546,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r01557,IsEduBachelors,type_error_string_in_numeric,value='ERR88'
r01558,IsEduBachelors,type_error_string_in_numeric,value='N/A'
r01604,IsEduBachelors,type_error_string_in_numeric,value='ERR55'
r01633,IsEduBachelors,type_error_string_in_numeric,value='ERR55'
r01636,IsEduBachelors,type_error_string_in_numeric,value='ERR88'
r01662,IsEduBachelors,type_error_string_in_numeric,value='ERR55'
r01679,IsEduBachelors,type_error_string_in_numeric,value='null'
r01690,IsEduBachelors,type_error_string_in_numeric,value='ERR74'
r01850,IsEduBachelors,type_error_string_in_numeric,value='—'
r01884,IsEduBachelors,type_error_string_in_numeric,value='—'
r01931,IsEduBachelors,type_error_string_in_numeric,value='ERR93'
r01936,IsEduBachelors,type_error_string_in_numeric,value=' 670 '
r01942,IsEduBachelors,type_error_string_in_numeric,value=' 670 '
r01970,IsEduBachelors,type_error_string_in_numeric,value='ERR55'
r00020,IsUnemployed,type_error_string_in_numeric,value='null'
r00104,IsUnemployed,type_error_string_in_numeric,value='N/A'
r00166,IsUnemployed,type_error_string_in_numeric,value='NaN'
r00186,IsUnemployed,type_error_string_in_numeric,value=' 670 '
r00202,IsUnemployed,type_error_string_in_numeric,value='null'
r00225,IsUnemployed,type_error_string_in_numeric,value='NaN'
r00258,IsUnemployed,type_error_string_in_numeric,value='N/A'
r00280,IsUnemployed,type_error_string_in_numeric,value='ERR93'
r00304,IsUnemployed,type_error_string_in_numeric,value='ERR55'
r00320,IsUnemployed,type_error_string_in_numeric,value=' 670 '
r00328,IsUnemployed,type_error_string_in_numeric,value='—'
r00380,IsUnemployed,type_error_string_in_numeric,value='—'
r00472,IsUnemployed,type_error_string_in_numeric,value='ERR74'
r00536,IsUnemployed,type_error_string_in_numeric,value='NaN'
r00545,IsUnemployed,type_error_string_in_numeric,value='ERR74'
r00548,IsUnemployed,type_error_string_in_numeric,value='null'
r00593,IsUnemployed,type_error_string_in_numeric,value='ERR74'
r00616,IsUnemployed,type_error_string_in_numeric,value='—'
r00629,IsUnemployed,type_error_string_in_numeric,value='null'
r00643,IsUnemployed,type_error_string_in_numeric,value='ERR93'
r00650,IsUnemployed,type_error_string_in_numeric,value='null'
r00734,IsUnemployed,type_error_string_in_numeric,value='ERR55'
r00769,IsUnemployed,type_error_string_in_numeric,value='—'
r00774,IsUnemployed,type_error_string_in_numeric,value='—'
r00829,IsUnemployed,type_error_string_in_numeric,value='NaN'
r00838,IsUnemployed,type_error_string_in_numeric,value='—'
r00842,IsUnemployed,type_error_string_in_numeric,value='NaN'
r00889,IsUnemployed,type_error_string_in_numeric,value='null'
r00949,IsUnemployed,type_error_string_in_numeric,value='ERR55'
r01016,IsUnemployed,type_error_string_in_numeric,value='N/A'
r01044,IsUnemployed,type_error_string_in_numeric,value='NaN'
r01073,IsUnemployed,type_error_string_in_numeric,value='N/A'
r01247,IsUnemployed,type_error_string_in_numeric,value='ERR55'
r01251,IsUnemployed,type_error_string_in_numeric,value='ERR93'
r01280,IsUnemployed,type_error_string_in_numeric,value='ERR55'
r01304,IsUnemployed,type_error_string_in_numeric,value='ERR93'
r01360,IsUnemployed,type_error_string_in_numeric,value='null'
r01380,IsUnemployed,type_error_string_in_numeric,value='—'
r01408,IsUnemployed,type_error_string_in_numeric,value='—'
r01421,IsUnemployed,type_error_string_in_numeric,value=' 670 '
r01424,IsUnemployed,type_error_string_in_numeric,value=' 670 '
r01432,IsUnemployed,type_error_string_in_numeric,value='ERR88'
r01489,IsUnemployed,type_error_string_in_numeric,value='N/A'
r01492,IsUnemployed,type_error_string_in_numeric,value='ERR93'
r01508,IsUnemployed,type_error_string_in_numeric,value='NaN'
r01521,IsUnemployed,type_error_string_in_numeric,value='ERR93'
r01533,IsUnemployed,type_error_string_in_numeric,value='null'
r01545,IsUnemployed,type_error_string_in_numeric,value='N/A'
r01546,IsUnemployed,type_error_string_in_numeric,value=' 670 '
r01557,IsUnemployed,type_error_string_in_numeric,value='ERR88'
r01558,IsUnemployed,type_error_string_in_numeric,value='ERR74'
r01604,IsUnemployed,type_error_string_in_numeric,value='N/A'
r01633,IsUnemployed,type_error_string_in_numeric,value='ERR93'
r01636,IsUnemployed,type_error_string_in_numeric,value='NaN'
r01662,IsUnemployed,type_error_string_in_numeric,value='ERR88'
r01679,IsUnemployed,type_error_string_in_numeric,value='N/A'
r01690,IsUnemployed,type_error_string_in_numeric,value='—'
r01850,IsUnemployed,type_error_string_in_numeric,value='null'
r01884,IsUnemployed,type_error_string_in_numeric,value='null'
r01931,IsUnemployed,type_error_string_in_numeric,value='ERR55'
r01936,IsUnemployed,type_error_string_in_numeric,value='N/A'
r01942,IsUnemployed,type_error_string_in_numeric,value='ERR93'
r01970,IsUnemployed,type_error_string_in_numeric,value='—'
r00020,AME,type_error_string_in_numeric,value='—'
r00104,AME,type_error_string_in_numeric,value='ERR88'
r00166,AME,type_error_string_in_numeric,value='ERR88'
r00186,AME,type_error_string_in_numeric,value='ERR74'
r00202,AME,type_error_string_in_numeric,value=' 670 '
r00225,AME,type_error_string_in_numeric,value='ERR55'
r00258,AME,type_error_string_in_numeric,value='ERR88'
r00280,AME,type_error_string_in_numeric,value='ERR88'
r00304,AME,type_error_string_in_numeric,value='NaN'
r00320,AME,type_error_string_in_numeric,value='ERR88'
r00328,AME,type_error_string_in_numeric,value='ERR93'
r00380,AME,type_error_string_in_numeric,value='N/A'
r00472,AME,type_error_string_in_numeric,value='ERR55'
r00536,AME,type_error_string_in_numeric,value='ERR88'
r00545,AME,type_error_string_in_numeric,value='ERR88'
r00548,AME,type_error_string_in_numeric,value='N/A'
r00593,AME,type_error_string_in_numeric,value='N/A'
r00616,AME,type_error_string_in_numeric,value='ERR55'
r00629,AME,type_error_string_in_numeric,value=' 670 '
r00643,AME,type_error_string_in_numeric,value='null'
r00650,AME,type_error_string_in_numeric,value='ERR55'
r00734,AME,type_error_string_in_numeric,value='ERR93'
r00769,AME,type_error_string_in_numeric,value='ERR55'
r00774,AME,type_error_string_in_numeric,value='ERR55'
r00829,AME,type_error_string_in_numeric,value='ERR88'
r00838,AME,type_error_string_in_numeric,value='—'
r00842,AME,type_error_string_in_numeric,value='NaN'
r00889,AME,type_error_string_in_numeric,value='—'
r00949,AME,type_error_string_in_numeric,value='ERR88'
r01016,AME,type_error_string_in_numeric,value='ERR93'
r01044,AME,type_error_string_in_numeric,value=' 670 '
r01073,AME,type_error_string_in_numeric,value='N/A'
r01247,AME,type_error_string_in_numeric,value=' 670 '
r01251,AME,type_error_string_in_numeric,value='ERR88'
r01280,AME,type_error_string_in_numeric,value='NaN'
r01304,AME,type_error_string_in_numeric,value='ERR55'
r01360,AME,type_error_string_in_numeric,value='NaN'
r01380,AME,type_error_string_in_numeric,value='ERR88'
r01408,AME,type_error_string_in_numeric,value='—'
r01421,AME,type_error_string_in_numeric,value='null'
r01424,AME,type_error_string_in_numeric,value='ERR88'
r01432,AME,type_error_string_in_numeric,value='N/A'
r01489,AME,type_error_string_in_numeric,value='N/A'
r01492,AME,type_error_string_in_numeric,value=' 670 '
r01508,AME,type_error_string_in_numeric,value='N/A'
r01521,AME,type_error_string_in_numeric,value='N/A'
r01533,AME,type_error_string_in_numeric,value='N/A'
r01545,AME,type_error_string_in_numeric,value='ERR93'
r01546,AME,type_error_string_in_numeric,value='ERR55'
r01557,AME,type_error_string_in_numeric,value=' 670 '
r01558,AME,type_error_string_in_numeric,value='null'
r01604,AME,type_error_string_in_numeric,value='null'
r01633,AME,type_error_string_in_numeric,value=' 670 '
r01636,AME,type_error_string_in_numeric,value='N/A'
r01662,AME,type_error_string_in_numeric,value='ERR55'
r01679,AME,type_error_string_in_numeric,value='ERR74'
r01690,AME,type_error_string_in_numeric,value='N/A'
r01850,AME,type_error_string_in_numeric,value='ERR74'
r01884,AME,type_error_string_in_numeric,value='ERR93'
r01931,AME,type_error_string_in_numeric,value='ERR74'
r01936,AME,type_error_string_in_numeric,value=' 670 '
r01942,AME,type_error_string_in_numeric,value='—'
r01970,AME,type_error_string_in_numeric,value='ERR88'
r00020,AMB,type_error_string_in_numeric,value='ERR55'
r00104,AMB,type_error_string_in_numeric,value='ERR88'
r00166,AMB,type_error_string_in_numeric,value='null'
r00186,AMB,type_error_string_in_numeric,value='null'
r00202,AMB,type_error_string_in_numeric,value='ERR55'
r00225,AMB,type_error_string_in_numeric,value='ERR55'
r00258,AMB,type_error_string_in_numeric,value='null'
r00280,AMB,type_error_string_in_numeric,value='ERR93'
r00304,AMB,type_error_string_in_numeric,value='ERR93'
r00320,AMB,type_error_string_in_numeric,value='—'
r00328,AMB,type_error_string_in_numeric,value='ERR93'
r00380,AMB,type_error_string_in_numeric,value='ERR93'
r00472,AMB,type_error_string_in_numeric,value='ERR55'
r00536,AMB,type_error_string_in_numeric,value='null'
r00545,AMB,type_error_string_in_numeric,value='NaN'
r00548,AMB,type_error_string_in_numeric,value='ERR93'
r00593,AMB,type_error_string_in_numeric,value=' 670 '
r00616,AMB,type_error_string_in_numeric,value='ERR74'
r00629,AMB,type_error_string_in_numeric,value=' 670 '
r00643,AMB,type_error_string_in_numeric,value='ERR93'
r00650,AMB,type_error_string_in_numeric,value='ERR93'
r00734,AMB,type_error_string_in_numeric,value='NaN'
r00769,AMB,type_error_string_in_numeric,value='ERR93'
r00774,AMB,type_error_string_in_numeric,value='ERR93'
r00829,AMB,type_error_string_in_numeric,value='N/A'
r00838,AMB,type_error_string_in_numeric,value='ERR93'
r00842,AMB,type_error_string_in_numeric,value='—'
r00889,AMB,type_error_string_in_numeric,value='ERR88'
r00949,AMB,type_error_string_in_numeric,value='ERR93'
r01016,AMB,type_error_string_in_numeric,value='null'
r01044,AMB,type_error_string_in_numeric,value=' 670 '
r01073,AMB,type_error_string_in_numeric,value='null'
r01247,AMB,type_error_string_in_numeric,value='—'
r01251,AMB,type_error_string_in_numeric,value='ERR93'
r01280,AMB,type_error_string_in_numeric,value=' 670 '
r01304,AMB,type_error_string_in_numeric,value=' 670 '
r01360,AMB,type_error_string_in_numeric,value='null'
r01380,AMB,type_error_string_in_numeric,value='ERR93'
r01408,AMB,type_error_string_in_numeric,value=' 670 '
r01421,AMB,type_error_string_in_numeric,value='ERR88'
r01424,AMB,type_error_string_in_numeric,value='ERR93'
r01432,AMB,type_error_string_in_numeric,value=' 670 '
r01489,AMB,type_error_string_in_numeric,value='ERR93'
r01492,AMB,type_error_string_in_numeric,value='ERR74'
r01508,AMB,type_error_string_in_numeric,value='ERR88'
r01521,AMB,type_error_string_in_numeric,value='N/A'
r01533,AMB,type_error_string_in_numeric,value='ERR93'
r01545,AMB,type_error_string_in_numeric,value=' 670 '
r01546,AMB,type_error_string_in_numeric,value='ERR88'
r01557,AMB,type_error_string_in_numeric,value='null'
