"ID","SEX","CITY","PROVINCE","FULLNAME","AGE","IsMarried","FAMILYID","RACE","Income","IsHomeOwner","HOMEVALUE","RENTVALUE","IsEduBachelors","IsUnemployed","AME","AMB","credit_score","AccountType","account_age","avg12_tx","BankIsPrimary","avg12_tx_volume","loan_status","credit_card_status","overdraft_usage","branch_visits","digital_usage_level","customer_service","complaints_filed","satisfaction_level","MobilePhone","CardNumber","CardType","Email","BankPresenceRating","ChurnProbability"
71690,"F","Toronto","ON","CUMMINGS POWER",28,"True","xiB0qelv","White",69284.95,"True",1175718.00,0.00,"True","False",3527,15614.49,700.00,"Checking",16,114.00,"True",1872.02,"Mortgage","True","False",0,"Medium",2,0,2,"647-520-2115T","4510 1386T 6035 8481","CREDIT","TCUMMINGS_POWER14@non.hotmail.com",0.15,0.10
296879,"M","Port Coquitlam","BC","ERICKSON DAVID",48,"False",,"White",77378.00,"True",883427.00,0.00,"True","False",3502,67792.82,731.00,"Investment",20,79.00,"True",2515.52,"Mortgage","True","False",5,"High",4,3,1,"250-755-1493T","4512 2358T 2142 4567","CREDIT","TED2566475@rand.comcast.net",0.15,0.16
95315,"F","Montreal","QC","SAUVAGEAU JOHANNE",39,"False",,"Black",71679.00,"True",565995.00,0.00,"False","False",3775,21273.46,631.00,"Investment",17,15.75,"False",15.95,"Auto Loan","False","False",0,"Low",6,3,3,"354-450-6685T","4510 1517T 2223 1547","CREDIT","TimportedDotterel0SAJO@synth.iCloud.com",0.18,0.59
106149,"F","Vancouver","BC","WILLIAM HALL",22,"True","zJef4rQH","White",30764.01,"False",0.00,564.00,"False","False",1427,9200.12,445.00,"Savings; Checking",10,74.00,"True",929.87,,"False","False",0,"High",3,1,5,"778-947-7700T","5415 9085T 5464 4321","CREDIT","TWILLIAM_HALL23@rand.comcast.net",0.13,0.10
231280,"M","Saskatoon","SK","BARR GREG",36,"False",,"Others",91052.00,"True",381859.00,0.00,"True","False",4519,13902.50,699.00,"Checking",18,14.72,"False",29.68,"Mortgage","True","False",0,"Medium",2,0,6,"474-877-1799T","5415 9014T 9400 3499","CREDIT","TBARRGREG@test.att.net",0.14,0.12
201549,"F","Halifax","NS","BUTTS JULIE",27,"True",,"Asian",100939.00,"True",814130.00,0.00,"True","False",4591,8050.63,721.00,"Investment",4,12.33,"False",30.10,"Mortgage","True","True",11,"Medium",2,0,5,"782-700-4683T","4510 1664T 3937 8629","DEBIT","TBJ852403785@rand.hotmail.com",0.14,0.33
3602,"M","Toronto","ON","POWELL DAN",27,"False",,"Asian",90687.00,"True",920293.00,0.00,"True","True",3863,37210.41,850.00,"Checking",4,8.62,"False",5.44,"Auto Loan","True","False",6,"Low",4,3,2,"365-838-6640T","4519 9274T 3744 8641","DEBIT","TPOWELL_DAN67@test.hotmail.com",0.15,0.50
113387,"F","Vancouver","BC","GRAY BRENDA",30,"False",,"White",100194.00,"True",1008569.00,0.00,"False","False",2985,29700.31,718.00,"Investment",10,105.00,"True",2130.44,"Mortgage","True","False",1,"High",4,4,1,"236-367-7233T","4512 2324T 0858 5210","CREDIT","TGB0837525965@rand.jumo.com",0.13,0.22
277159,"M","Chatham","ON","MOXEY BRAD",25,"True",,"White",67445.00,"False",0.00,859.00,"False","False",3302,8801.12,593.00,"Joint; Checking",17,13.05,"False",5.69,,"False","False",4,"Medium",2,2,5,"249-594-6532T","4510 1580T 7870 9418","CREDIT","TMOXEY_BRAD2@non.netZero.com",0.16,0.13
7198,"F","Toronto","ON","SIMAS JEN",22,"False",,"White",6633.00,"False",0.00,1044.00,"False","True",941,6660.75,546.00,"Checking",10,16.42,"False",8.66,,"False","True",12,"Medium",2,0,6,"705-506-2004T","4510 1588T 6402 7516","CREDIT","TSIMAS_JEN46@non.jumo.com",0.15,0.15
94355,"F","Montreal","QC","GAUTHIER NADIA",45,"True",,"White",70469.00,"True",776483.00,0.00,"True","False",3632,27832.49,726.00,"Joint",4,96.00,"True",2423.40,"Mortgage","True","False",0,"High",3,2,5,"579-514-3232T","4512 2344T 2296 8341","CREDIT","TGN227880315@test.hotmail.com",0.18,0.09
252844,"F","Barrie","ON","BOMBERRY ALICE",43,"True",,"White",101470.00,"True",542302.00,0.00,"True","False",8456,14077.57,709.00,"Investment; Credit",9,42.00,"True",4238.51,"Personal Loan","True","False",2,"High",3,0,4,"416-146-1108T","4510 1335T 9640 7611","CREDIT","TBA9192815@non.netZero.com",0.13,0.14
131545,"F","Calgary","AB","LOUGHRAN STEFANIE",30,"False",,"White",124753.00,"True",357127.00,0.00,"True","False",3087,12981.71,682.00,"Investment",4,69.00,"True",1936.26,"Mortgage","False","False",11,"High",4,3,4,"780-887-6617T","4514 0118T 5548 3060","CREDIT","TLS83334@synth.zoho.com",0.14,0.39
89449,"M","Montreal","QC","MELOCHE LOUIS",36,"True",,"White",83935.00,"True",585287.00,0.00,"False","False",4743,36799.63,700.00,"Credit; Joint; Checking; Investment",3,64.00,"True",2603.03,"Mortgage","True","False",2,"High",5,1,4,"514-709-1984T","4510 1577T 5939 9433","CREDIT","TML2789117734@synth.jumo.com",0.18,0.11
216549,"F","Markham","ON","BORGER KAREN",45,"False",,"Asian",85815.00,"True",1290106.00,0.00,"True","False",3788,24367.25,718.00,"Checking; Investment; Credit",22,95.00,"True",2028.71,"Personal Loan","False","True",3,"High",5,0,4,"742-657-9039T","4512 2347T 6151 7772","CREDIT","TBK66261@test.jumo.com",0.12,0.07
144785,"F","Ottawa","ON","NOLAN PAM",25,"True",,"Native",64846.00,"True",646532.00,0.00,"True","True",2937,10647.15,808.00,"Joint; Credit; Checking",4,16.70,"False",10.67,"Mortgage","True","True",6,"Medium",2,0,8,"519-994-2963T","4512 2313T 8721 1494","CREDIT","TNOLANcautiousMackerel534@fake.gmail.com",0.14,0.10
169237,"F","Hamilton","ON","NEHALL LINDSAY",40,"False",,"White",77488.00,"True",857089.00,0.00,"True","True",4360,43410.92,850.00,"Credit",7,82.00,"True",2397.98,"Mortgage","False","True",0,"High",5,2,3,"705-117-5453T","4510 1343T 3510 7288","CREDIT","TNL49384@synth.iCloud.com",0.15,0.09
190948,"F","Surrey","BC","BERGEY VALERIE",42,"True",,"White",77780.00,"True",1299733.00,0.00,"True","True",4772,17778.87,850.00,"Joint; Checking",9,15.52,"False",37.02,"Mortgage","True","True",0,"Medium",2,0,5,"778-219-8189T","4512 2337T 6147 1931","CREDIT","TBV3506711854@synth.comcast.net",0.14,0.17
58822,"M","Toronto","ON","DESOUKI TAREK",28,"False",,"Asian",90770.00,"True",1096831.00,0.00,"True","False",2844,29218.53,697.00,"Credit",11,11.46,"False",24.60,"Mortgage","True","False",0,"Medium",2,0,5,"613-740-1656T","4510 1538T 0448 9531","CREDIT","TDESOUKI_TAREK99@test.yahoo.com",0.15,0.12
201366,"M","Halifax","NS","DOWNEY ALBERT",44,"True",,"White",73183.00,"True",415891.00,0.00,"False","False",4706,60373.86,668.00,"Joint",23,21.79,"False",81.28,"Personal Loan","True","False",12,"Medium",2,4,1,"902-162-2098T","4512 2354T 4964 6160","CREDIT","TDOWNEYALBERT@rand.icloud.com",0.14,0.45
236794,"M","St. Catharines","ON","FLANNERY WARD",38,"False",,"White",97202.00,"True",659298.00,0.00,"True","False",4544,29975.21,738.00,"Checking; Investment",15,96.00,"True",3047.33,"Mortgage","False","True",12,"High",4,2,3,"226-734-7091T","4514 0195T 8400 3767","CREDIT","TFLWAresolvedPretzels51991@test.mail.com",0.13,0.09
142340,"M","Ottawa","ON","STEWART WAYNE",20,"True",,"White",7828.00,"False",0.00,860.00,"True","True",812,6685.93,588.00,"Joint",3,88.00,"True",410.45,"Student Loan","False","True",0,"High",3,0,4,"807-640-6955T","4510 1689T 6417 4595","DEBIT","TSTEWART_WAYNE7@non.mail.com",0.14,0.08
127096,"M","Calgary","AB","HAMILTON GREGORY",34,"False",,"White",98844.00,"True",526462.00,0.00,"True","True",4231,31975.30,850.00,"Checking",21,5.66,"False",21.93,,"True","False",8,"Low",5,2,3,"403-368-4865T","5415 9028T 8439 7340","CREDIT","THAMILTONGREGORY@synth.zoho.com",0.14,0.15
94569,"M","Montreal","QC","RODRIGUE ANDRE",20,"False",,"Others",7764.00,"False",0.00,462.00,"False","False",1013,2988.47,402.00,"Savings",7,12.79,"False",11.65,,"False","True",5,"Medium",2,1,5,"263-670-6971T","4510 1592T 6315 8428","CREDIT","TRODRIGUEM57@fake.icloud.com",0.18,0.13
52605,"M","Toronto","ON","AMELL ROBERT",26,"False",,"Asian",62797.00,"True",855563.00,0.00,"False","True",2859,15724.94,774.00,"Credit",12,4.74,"False",26.37,"Mortgage","True","True",0,"Low",5,0,6,"548-476-4284T","4514 0164T 1655 0228","CREDIT","TAMELL_ROBERT27@non.gmail.com",0.15,0.24
121960,"F","Vancouver","BC","LINTON ALEXA",29,"False",,"White",73167.00,"True",1340200.00,0.00,"False","False",4032,12717.16,680.00,"Credit",3,49.00,"True",2720.13,"Mortgage","True","False",0,"High",4,3,2,"778-604-3095T","4512 2315T 2051 7697","CREDIT","TLINTON_ALEXA77@fake.cogeco.ca",0.13,0.43
357169,"M","Princeton","BC","MCIVOR CHRISTOPHER",44,"False",,"Asian",56508.00,"True",400782.00,0.00,"False","False",3655,15976.84,628.00,"Credit",15,47.00,"True",2819.77,"Mortgage","False","True",8,"Medium",6,0,6,"672-727-7707T","4510 1629T 9441 8616","DEBIT","TMC60454126@rand.iCloud.com",0.15,0.24
250569,"F","Sherbrooke","QC","BEAUREGARD LAROCQUE",32,"True","Rgw5jrdh","White",55755.61,"True",249316.00,0.00,"True","True",3691,5656.58,789.00,"Joint",6,12.32,"False",31.66,"Mortgage","False","True",0,"Low",6,3,3,"354-257-4505T","4514 0173T 6261 4418","CREDIT","TadoringThrushe6BELA@synth.bla.com",0.15,0.39
249890,"F","Sherbrooke","QC","LUSSIER LISE",50,"False",,"White",59827.00,"True",301004.00,0.00,"True","False",3084,44098.65,691.00,"Credit; Checking",11,54.00,"True",1574.19,"Mortgage","False","False",0,"High",4,1,7,"819-966-7254T","4514 0128T 0956 5548","CREDIT","TLL600936822@rand.live.com",0.15,0.05
232188,"M","Saskatoon","SK","STEPHANIE BURNETT",44,"True",,"White",100131.00,"True",1148498.00,0.00,"False","False",8344,15957.05,709.00,"Investment",4,0.99,"False",40.56,"Personal Loan","True","True",0,"Low",4,2,3,"474-120-3784T","4510 1588T 0973 4744","CREDIT","TSB55478@fake.aol.com",0.14,0.30
284617,"M","Brossard","QC","RIOPEL MAURICE",32,"True",,"Latino",86746.00,"True",625033.00,0.00,"True","False",4957,26461.56,707.00,"Credit; Checking",21,7.72,"False",28.53,"Mortgage","True","False",0,"Low",6,4,2,"367-918-2476T","4510 1623T 0664 0569","DEBIT","TRM744482966@rand.yahoo.com",0.13,0.51
3336,"M","Toronto","ON","BRYAN WEBER",33,"False",,"White",74119.00,"True",990414.00,0.00,"False","False",3450,36430.39,668.00,"Investment",4,86.00,"True",1813.98,"Mortgage","True","False",0,"High",4,5,1,"613-208-5890T","4510 1681T 4753 3025","DEBIT","TBW320674@rand.icloud.com",0.15,0.23
128662,"M","Calgary","AB","WALKER BORODY",20,"True","lqioMSC5","Asian",20252.47,"False",0.00,893.00,"True","False",1561,6878.95,475.00,"Joint; Checking; Savings",8,66.00,"True",1204.33,"Student Loan","False","False",10,"High",4,0,7,"587-520-2691T","4519 9215T 7616 0008","DEBIT","TWALKER_BORODY70@synth.jumo.com",0.14,0.07
1856,"M","Toronto","ON","BRAEKER PAUL",38,"False",,"Black",110584.00,"True",1644701.00,0.00,"False","False",9215,13125.55,718.00,"Investment",22,17.86,"False",23.21,"Mortgage","True","False",8,"Low",6,3,2,"416-700-8906T","5415 9055T 0953 9370","CREDIT","TBRPAenviousCordial11957@non.bla.com",0.15,0.73
278342,"F","Chicoutimi","QC","SAVARD GISELE",28,"False",,"White",45419.00,"True",330004.00,0.00,"True","False",2673,22528.78,655.00,"Checking",18,90.00,"True",1624.27,"Mortgage","False","True",5,"Medium",5,0,6,"354-900-7300T","4510 1569T 5045 2987","CREDIT","TSG07622265@fake.gmail.com",0.12,0.14
236178,"M","St. Catharines","ON","KENNETH STYS",44,"True","3pQoX0CZ","Black",85685.83,"True",755841.00,0.00,"True","False",5317,55394.19,728.00,"Checking",4,35.00,"True",3567.08,"Mortgage","True","True",0,"High",4,2,2,"807-332-6548T","4519 9281T 3956 9631","DEBIT","TKENNETHSTYS@synth.bla.com",0.13,0.09
74070,"M","Montreal","QC","VERVILLE MARC",22,"False",,"Others",30098.00,"False",0.00,675.00,"False","False",1659,7580.70,446.00,"Checking; Savings",13,58.00,"True",1282.79,,"False","False",0,"High",3,0,5,"581-180-4407T","4519 9267T 6888 7798","DEBIT","TVERVILLE_MARC5@fake.yahoo.com",0.18,0.06
246829,"M","Burlington","ON","MCCLEMONT HENRY",32,"True","ENKB6kxR","White",72823.18,"True",879291.00,0.00,"False","False",3618,31740.42,690.00,"Credit; Joint; Investment; Checking",19,10.62,"False",20.40,"Mortgage","False","False",0,"Low",4,3,4,"226-315-2642T","4512 2334T 9358 6901","CREDIT","TMCHEbetrayedCake71983@synth.comcast.net",0.16,0.17
274402,"M","Delta","BC","GIURIATO RALPH",54,"True","Dh7NHSu0","Asian",112774.00,"True",1240205.00,0.00,"True","False",9398,36567.53,808.00,"Joint; Investment; Credit; Checking",24,79.00,"True",7274.40,"Mortgage","True","False",9,"High",4,4,3,"778-895-4597T","5415 9016T 5209 3070","CREDIT","TGIRAresolvedOryx51953@non.neo.com",0.16,0.37
172820,"M","Hamilton","ON","WHITE BOB",45,"False",,"White",101476.00,"True",1103783.00,0.00,"True","False",8456,34272.41,739.00,"Checking; Credit",15,14.68,"False",30.42,"Mortgage","False","False",0,"Medium",2,0,5,"905-756-4413T","4514 0148T 6327 3202","CREDIT","TWB37222671@fake.jumo.com",0.15,0.07
187190,"F","Brampton","ON","TURNER SARAH",38,"False",,"White",85406.00,"True",962574.00,0.00,"False","False",4509,30773.00,669.00,"Checking",4,18.30,"False",35.42,"Mortgage","False","False",0,"Medium",2,0,5,"683-708-6579T","4510 1528T 5910 0541","CREDIT","TTS2975594@fake.proton.com",0.17,0.08
177350,"F","Mississauga","ON","BOUCHER-WELLS FRANCINE",33,"False",,"White",88547.00,"True",896000.00,0.00,"True","False",3903,28996.27,735.00,"Investment",9,55.00,"True",2949.93,"Mortgage","True","False",0,"High",3,1,6,"613-157-9674T","5415 9047T 5510 4022","CREDIT","TBF4478585652@non.iCloud.com",0.17,0.08
62760,"M","Toronto","ON","BRENDAN JONES",45,"True",,"White",108070.00,"True",1214838.00,0.00,"True","False",9006,53476.97,797.00,"Checking; Credit; Joint; Investment",34,24.85,"False",45.81,"Personal Loan","True","False",12,"Medium",2,3,3,"742-846-6888T","4512 2396T 4599 3124","CREDIT","TBJ40975387@synth.proton.com",0.15,0.41
54099,"F","Toronto","ON","RATCLIFFE ALISON",32,"False",,"Asian",81110.00,"True",978866.00,0.00,"False","False",3627,40163.58,665.00,"Checking",16,6.49,"False",20.99,"Mortgage","True","True",5,"Low",5,3,3,"683-532-5058T","4514 0153T 9220 2105","CREDIT","TpanickyLemur3RAAL@synth.proton.com",0.15,0.40
957,"M","Toronto","ON","FERREIRA MANUEL",42,"True",,"Black",80291.00,"True",1057797.00,0.00,"False","True",3793,24681.84,841.00,"Joint; Checking",27,21.28,"False",26.38,"Auto Loan","True","False",0,"Medium",2,2,4,"807-289-1508T","4510 1316T 9709 7141","CREDIT","TFM9647@fake.live.com",0.15,0.04
55166,"F","Toronto","ON","BOLGER CATHY",26,"True",,"Asian",109170.00,"False",0.00,1267.00,"False","False",4874,22443.68,650.00,"Joint; Investment; Credit; Checking",12,9.92,"False",13.48,,"False","False",3,"Low",5,1,5,"647-488-9904T","4510 1693T 8565 5570","DEBIT","TBOLGERaloofJaguar289@rand.aol.com",0.15,0.09
39091,"F","Toronto","ON","INGLIS ELIZA",32,"False",,"Asian",95446.00,"False",0.00,1639.00,"True","False",4146,10919.75,579.00,"Checking",17,6.74,"False",26.90,,"True","False",7,"Low",4,0,6,"343-613-1114T","4519 9296T 0363 0239","DEBIT","TIE5564476019@synth.jumo.com",0.15,0.10
4206,"F","Toronto","ON","CADORE RITA",39,"False",,"Asian",98931.00,"True",1150725.00,0.00,"True","True",5123,24332.43,850.00,"Checking; Investment",21,107.00,"True",3729.55,"Mortgage","True","False",7,"High",4,2,4,"289-609-3373T","4510 1392T 7344 3295","CREDIT","TbetrayedIcecream5CARI@rand.iCloud.com",0.15,0.06
35995,"M","Toronto","ON","HALL ROBT",37,"False",,"Others",74104.00,"True",1256972.00,0.00,"True","False",3325,47456.33,720.00,"Credit; Checking",18,16.61,"False",65.73,"Personal Loan","True","False",0,"Low",5,3,2,"437-747-4644T","4510 1397T 8256 8157","CREDIT","THALLROBT@non.hotmail.com",0.15,0.29
320852,"F","Lindsay","ON","PORTER EDITH",32,"False",,"Native",37587.00,"True",250116.00,0.00,"False","False",2213,9596.48,581.00,"Checking",12,1.43,"False",26.07,"Mortgage","False","False",11,"Low",5,0,7,"249-306-5157T","4519 9275T 8537 5215","DEBIT","TwakefulOil4POED@fake.att.net",0.12,0.26
168065,"M","Hamilton","ON","BRIDGEMAN BILL",25,"False",,"White",68516.00,"False",0.00,1390.00,"True","False",2151,20093.65,575.00,"Credit",13,16.62,"False",22.29,,"False","False",0,"Medium",2,1,4,"416-193-6826T","4510 1319T 7710 3530","CREDIT","TBB35436@rand.yahoo.com",0.15,0.10
85302,"F","Montreal","QC","CROOKS CAITLIN",29,"False",,"White",64103.00,"False",0.00,826.00,"True","False",3526,5428.59,561.00,"Credit",16,6.82,"False",39.82,,"True","False",1,"Low",5,0,7,"873-509-7609T","5415 9047T 2344 7127","CREDIT","TCC3625826816@synth.icloud.com",0.18,0.07
290942,"F","Belleville","ON","KAKINUMA JANE",21,"False",,"White",25160.00,"True",327174.00,0.00,"False","False",1311,5001.43,494.00,"Savings; Checking",3,7.65,"False",9.19,,"False","True",11,"Medium",2,0,6,"705-979-5794T","4519 9296T 8413 0259","DEBIT","TKJ175569175@synth.comcast.net",0.15,0.27
355002,"F","Grande Cache","AB","NOSEWORTHY ELAINE",20,"False",,"White",21530.00,"False",0.00,392.00,"False","False",1352,4101.08,440.00,"Savings",6,10.90,"False",9.36,,"False","True",10,"Medium",2,1,5,"780-720-7697T","4519 9247T 7330 3953","DEBIT","TNE646522990@non.jumo.com",0.11,0.23
166748,"M","Quebec City","QC","BEAULIEU MARCEL",20,"False",,"White",31654.00,"False",0.00,514.00,"False","False",1789,7464.11,433.00,"Savings",11,9.81,"False",4.98,,"False","False",0,"Medium",2,0,4,"438-221-5482T","4510 1330T 6618 2418","CREDIT","TBEAULIEU_MARCEL19@test.yahoo.com",0.16,0.08
11828,"F","Toronto","ON","PLUT MARYAN",37,"False",,"White",87585.00,"True",1080017.00,0.00,"True","True",5429,27210.66,850.00,"Checking",3,18.68,"False",58.56,"Mortgage","True","False",0,"Medium",2,2,4,"226-584-1463T","4514 0111T 8035 3260","CREDIT","TPM858629@test.live.com",0.15,0.12
181412,"F","Mississauga","ON","TRAN MAI",44,"False",,"Asian",99422.00,"True",1148649.00,0.00,"True","False",4559,73528.75,754.00,"Checking",30,30.00,"True",2409.08,"Mortgage","True","False",8,"High",4,2,4,"249-880-3265T","4510 1592T 4906 2789","CREDIT","TaloofSeafowl0TRMA@fake.yahoo.com",0.17,0.08
100353,"M","Montreal","QC","CASAVANT KARL",24,"False",,"White",29330.00,"False",0.00,674.00,"True","False",1657,10210.32,439.00,"Savings",13,11.73,"False",23.24,,"False","True",0,"Medium",2,0,4,"581-321-7198T","4519 9292T 6377 2285","DEBIT","TCASAVANT_KARL74@fake.outlook.com",0.18,0.12
227409,"F","Windsor","ON","SHERRI BROOKS",41,"True",,"White",68872.00,"True",336081.00,0.00,"True","False",4231,22025.12,676.00,"Joint",31,11.59,"False",84.80,"Mortgage","False","True",0,"Medium",2,0,6,"519-808-1952T","4510 1393T 6921 0403","CREDIT","TselfishViper0SHBR@rand.netZero.com",0.16,0.13
231363,"F","Saskatoon","SK","GUENTER MARIA",35,"False",,"Native",67273.00,"True",381567.00,0.00,"True","False",2712,11846.17,659.00,"Credit; Checking",16,71.00,"True",1622.85,,"False","True",11,"Medium",6,1,7,"639-372-5944T","4512 2314T 0252 8143","CREDIT","TGM829318@non.icloud.com",0.14,0.37
42645,"M","Toronto","ON","BEDFORD PAUL",23,"False",,"Asian",67840.00,"False",0.00,1076.00,"True","True",2926,2369.99,656.00,"Checking",9,64.00,"True",1583.68,,"False","True",0,"High",4,2,3,"289-136-8696T","4512 2357T 7633 5565","CREDIT","TBEDFORDjealousOcelot059@test.gmail.com",0.15,0.15
91240,"F","Montreal","QC","NUCKLE CARMEN",29,"False",,"White",76496.00,"True",593154.00,0.00,"True","True",3727,26050.48,823.00,"Checking; Credit; Investment",8,8.30,"False",41.85,"Mortgage","False","False",0,"Low",5,0,7,"579-926-4453T","4514 0164T 4015 9218","CREDIT","TNUCKLE_CARMEN55@fake.att.net",0.18,0.06
358243,"F","Fenelon Falls","ON","DIMOU STEPHANIE",44,"False",,"White",34844.00,"True",280245.00,0.00,"True","False",1501,36377.10,654.00,"Checking",7,4.44,"False",32.73,"Mortgage","True","False",10,"Low",6,1,5,"705-494-5250T","4510 1697T 3434 7547","DEBIT","TDS08935626@rand.att.net",0.13,0.49
83858,"M","Montreal","QC","PINET PIERRE",23,"False",,"White",76852.00,"False",0.00,466.00,"False","False",2881,11153.66,471.00,"Investment; Credit",7,15.78,"False",21.91,"Student Loan","False","False",6,"Medium",2,0,4,"581-246-8243T","4510 1658T 5053 0383","DEBIT","TPINETM69@non.gmail.com",0.18,0.09
299285,"F","North Bay","ON","DAVID KING",46,"False",,"White",52038.00,"True",388229.00,0.00,"True","False",2306,26881.06,666.00,"Credit",23,35.00,"True",1203.60,"Mortgage","False","False",12,"Medium",6,1,5,"365-576-9961T","4510 1627T 7846 4811","DEBIT","TlazyCrackers7DAKI@rand.live.com",0.13,0.26
240253,"M","Oakville","ON","RENAUD ROBERT",48,"False",,"Asian",110772.00,"True",1184389.00,0.00,"True","False",7216,31949.80,781.00,"Credit",15,71.00,"True",4349.11,"Mortgage","True","False",3,"High",3,4,2,"647-646-2672T","4519 9261T 0979 6711","DEBIT","TREROsolidOil41962@rand.yahoo.com",0.16,0.27
309544,"F","Sorel-Tracy","QC","DEMERS CAROLINE",55,"True","zsL05ToP","White",50200.00,"False",0.00,623.00,"True","False",4133,29145.44,638.00,"Joint",4,87.00,"True",2216.19,,"True","False",0,"High",5,0,7,"468-199-3611T","4512 2310T 0611 5399","CREDIT","TDC0353@fake.neo.com",0.12,0.07
206442,"F","Laval","QC","TREPANIER YVETTE",29,"True",,"White",73334.00,"True",525065.00,0.00,"False","False",4160,25184.69,666.00,"Joint",13,118.00,"True",2418.75,"Mortgage","False","False",6,"High",5,2,3,"263-740-3006T","4510 1516T 8075 5800","CREDIT","TTY7935@synth.netZero.com",0.16,0.05
220248,"F","Oshawa","ON","BUKOVEC CATHY",48,"True",,"White",96042.00,"True",767841.00,0.00,"True","False",4384,70198.15,803.00,"Credit",4,13.90,"False",93.83,"Mortgage","False","False",0,"Medium",2,0,7,"647-167-9856T","4512 2383T 4752 0678","CREDIT","TmadFish8BUCA@rand.iCloud.com",0.14,0.08
108822,"M","Vancouver","BC","REUSS JAMES",25,"True","NrUbee5o","Asian",82168.00,"True",1365296.00,0.00,"True","False",3740,12804.66,723.00,"Investment",2,16.34,"False",26.45,"Mortgage","True","True",0,"Low",5,2,4,"778-382-6227T","4512 2332T 7291 6505","CREDIT","TREUSS_JAMES60@synth.aol.com",0.13,0.20
129770,"F","Calgary","AB","TYSON LISA",22,"False",,"White",33820.00,"False",0.00,952.00,"False","False",1533,5855.07,433.00,"Savings; Checking",5,10.17,"False",18.67,,"False","False",0,"Medium",2,0,7,"587-261-8151T","4510 1361T 3736 9706","CREDIT","TTL336368184@test.cogeco.ca",0.14,0.12
107427,"M","Vancouver","BC","PICARD GUY",35,"False",,"White",81080.00,"True",1027339.00,0.00,"True","True",3326,41466.83,850.00,"Credit; Investment",4,11.43,"False",25.71,"Mortgage","True","False",8,"Medium",2,0,4,"250-105-9958T","4510 1399T 8997 1581","CREDIT","TPICARDGUY@rand.netZero.com",0.13,0.15
275075,"M","Nanaimo","BC","GOHEEN RICHARD",37,"False",,"White",75962.00,"True",768223.00,0.00,"True","False",3092,42429.30,729.00,"Investment; Checking",4,15.78,"False",14.71,,"True","True",10,"Medium",2,1,5,"250-837-6442T","5415 9012T 7128 5341","CREDIT","TGOHEENRICHARD@synth.att.net",0.15,0.14
54111,"F","Toronto","ON","TUCKER CAROL",45,"False",,"White",69443.00,"True",1044877.00,0.00,"True","False",3429,12427.72,697.00,"Credit",16,64.00,"True",1862.59,"Mortgage","False","True",0,"High",5,1,6,"548-572-1106T","4512 2358T 2978 3669","CREDIT","TTC3468985869@rand.neo.com",0.15,0.11
179529,"F","Mississauga","ON","CHARLES KAREN",33,"True","T9AmPqAx","White",92045.00,"True",982518.00,0.00,"True","True",5534,12049.59,850.00,"Investment",6,8.95,"False",77.23,,"True","False",3,"Low",5,2,4,"343-204-4740T","4510 1630T 8620 0069","DEBIT","TCK1251915847@non.yahoo.com",0.17,0.10
42737,"M","Toronto","ON","NEVILL DON",36,"True","4qJpR6E6","White",93281.00,"True",939665.00,0.00,"True","False",4697,29567.40,755.00,"Investment; Credit; Checking; Joint",4,0.40,"False",18.40,"Mortgage","False","False",0,"Low",5,0,5,"613-953-1014T","4519 9215T 1574 7257","DEBIT","TNEVILLDON@non.iCloud.com",0.15,0.08
198625,"F","Kitchener","ON","WINTER LISA",51,"True","Cp5y2yWo","Black",108507.72,"True",671400.00,0.00,"True","False",7203,12089.47,746.00,"Investment",34,0.43,"False",28.14,"Mortgage","True","False",9,"Low",6,1,7,"613-545-1005T","4519 9217T 0343 6619","DEBIT","TWL758898@synth.icloud.com",0.15,0.50
218980,"M","Oshawa","ON","MCGRATH BOB",30,"True","dXAPkgTR","Asian",109227.00,"True",1029066.00,0.00,"True","False",5681,28037.32,779.00,"Credit",11,6.92,"False",35.11,"Mortgage","True","False",0,"Low",4,2,3,"249-593-4200T","4510 1578T 4869 8235","CREDIT","TMB345292@fake.mail.com",0.14,0.07
321798,"M","Port Alberni","BC","DUCHEMINSKI DAVE",42,"False",,"White",52245.00,"True",473388.00,0.00,"True","False",3132,7200.83,664.00,"Checking",16,8.96,"False",37.20,"Personal Loan","False","False",1,"Low",6,3,2,"236-756-2136T","4510 1663T 8874 7923","DEBIT","TDUCHEMINSKIDAVE@test.aol.com",0.12,0.50
116190,"F","Vancouver","BC","BABEANU SOPHIE",41,"True",,"White",71191.00,"True",869673.00,0.00,"True","False",4630,58260.47,723.00,"Checking",13,42.00,"True",2612.52,"Mortgage","False","True",0,"High",4,3,4,"236-990-5872T","4510 1510T 3328 0664","CREDIT","TBS571067150@non.iCloud.com",0.13,0.23
287477,"F","Peterborough","ON","ROQUE MARIA",34,"True",,"White",59857.00,"True",421256.00,0.00,"True","False",3871,10827.80,693.00,"Checking; Joint",24,8.47,"False",28.30,"Mortgage","True","True",1,"Low",4,0,8,"683-416-3747T","4519 9220T 6297 8485","DEBIT","TRM6834839@test.att.net",0.13,0.10
2473,"M","Toronto","ON","YOUNG JOHN",26,"False",,"White",81229.00,"True",1260335.00,0.00,"True","False",4556,40547.41,704.00,"Checking",14,8.69,"False",11.26,"Mortgage","False","True",1,"Low",5,1,4,"416-567-5851T","4519 9210T 6825 7835","DEBIT","TYOUNG_JOHN28@synth.netZero.com",0.15,0.08
