account_id,customer_id,account_type,account_number,currency,balance,available_balance,hold_amount,interest_rate,overdraft_limit,opened_date,last_activity_date,status,branch_id,created_at
PMLA-A001184-SYN,PMLA-C000527-SYN,SAVINGS,****7508,CAD,1991.31,1682.12,0.0,0.49,0,2012-11-07,2017-05-27,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A001185-SYN,PMLA-C000152-SYN,SAVINGS,****7245,CAD,2187.86,1920.16,55.63,0.91,2000,2021-03-16,2022-03-16,ACTIVE,BR-0015,2026-01-10 21:04:43
PMLA-A001186-SYN,PMLA-C001213-SYN,CHECKING,****5774,CAD,599.59,493.2,0.0,1.55,5000,2011-03-11,2017-05-12,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A001187-SYN,PMLA-C000527-SYN,CHECKING,****8856,CAD,7531.31,6189.26,0.0,3.09,1000,2015-02-18,2017-10-09,ACTIVE,BR-0045,2026-01-10 21:04:43
PMLA-A001188-SYN,PMLA-C000500-SYN,SAVINGS,****8345,CAD,2647.18,2322.38,0.0,1.52,1000,2014-08-13,2017-07-16,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A001189-SYN,PMLA-C001036-SYN,CHECKING,****6576,CAD,9880.25,8865.52,0.0,1.53,2000,2014-07-21,2023-08-28,ACTIVE,BR-0045,2026-01-10 21:04:43
PMLA-A001190-SYN,PMLA-C001221-SYN,SAVINGS,****9664,CAD,1766.66,1758.99,0.0,1.92,2000,2006-05-22,2010-09-25,ACTIVE,BR-0014,2026-01-10 21:04:43
PMLA-A001191-SYN,PMLA-C001232-SYN,CHECKING,****9926,CAD,1241.29,1075.96,0.0,0.54,0,2021-08-10,2022-08-16,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A001192-SYN,PMLA-C001455-SYN,SAVINGS,****5252,CAD,10504.67,9338.52,0.0,3.72,500,2013-01-16,2024-07-04,ACTIVE,BR-0023,2026-01-10 21:04:43
PMLA-A001193-SYN,PMLA-C000853-SYN,CHECKING,****3877,CAD,11667.79,10418.54,0.0,2.1,0,2013-04-03,2021-11-17,ACTIVE,BR-0006,2026-01-10 21:04:43
PMLA-A001194-SYN,PMLA-C000421-SYN,SAVINGS,****3543,CAD,9944.31,9439.28,115.89,1.47,0,2010-05-18,2019-06-25,ACTIVE,BR-0020,2026-01-10 21:04:43
PMLA-A001195-SYN,PMLA-C000440-SYN,BUSINESS,****7379,CAD,6247.02,5872.05,98.17,3.17,500,2021-12-30,2022-08-11,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A001196-SYN,PMLA-C000605-SYN,SAVINGS,****6814,CAD,24684.04,23719.79,0.0,3.06,0,2015-07-20,2017-09-13,ACTIVE,BR-0042,2026-01-10 21:04:43
PMLA-A001197-SYN,PMLA-C001301-SYN,CHECKING,****3997,CAD,841.23,812.0,463.07,0.52,500,2023-10-26,2024-08-31,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A001198-SYN,PMLA-C000659-SYN,SAVINGS,****2321,USD,4810.26,3965.24,0.0,1.19,500,2011-05-21,2020-05-03,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A001199-SYN,PMLA-C000912-SYN,JOINT,****6087,CAD,800.05,763.79,0.0,2.02,0,2015-07-24,2021-10-19,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A001200-SYN,PMLA-C000180-SYN,CHECKING,****9388,CAD,3043.19,2515.83,0.0,1.17,1000,2020-05-04,2024-06-13,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A001201-SYN,PMLA-C000240-SYN,CHECKING,****2499,USD,12952.57,12761.57,303.92,1.68,500,2019-05-03,2019-12-12,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A001202-SYN,PMLA-C000977-SYN,SAVINGS,****7131,USD,7420.2,7049.9,0.0,1.77,0,2011-11-11,2023-02-27,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A001203-SYN,PMLA-C000961-SYN,CHECKING,****9348,CAD,7212.05,6826.53,0.0,4.18,500,2005-07-13,2024-10-02,FROZEN,BR-0033,2026-01-10 21:04:43
PMLA-A001204-SYN,PMLA-C000245-SYN,SAVINGS,****6423,CAD,21050.09,20181.09,341.05,1.95,500,2022-07-05,2024-06-23,ACTIVE,BR-0010,2026-01-10 21:04:43
PMLA-A001205-SYN,PMLA-C000541-SYN,CHECKING,****6951,CAD,5038.0,4826.5,0.0,3.0,5000,2005-09-14,2023-09-19,ACTIVE,BR-0021,2026-01-10 21:04:43
PMLA-A001206-SYN,PMLA-C000733-SYN,SAVINGS,****1545,CAD,8359.7,7742.25,0.0,1.28,5000,2008-07-06,2015-09-06,DORMANT,BR-0019,2026-01-10 21:04:43
PMLA-A001207-SYN,PMLA-C000278-SYN,SAVINGS,****8408,CAD,1267.47,1226.94,288.91,0.84,5000,2008-07-16,2023-04-09,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A001208-SYN,PMLA-C001153-SYN,BUSINESS,****4861,CAD,2171.53,2103.71,0.0,0.98,500,2014-01-08,2014-08-05,ACTIVE,BR-0005,2026-01-10 21:04:43
PMLA-A001209-SYN,PMLA-C000902-SYN,JOINT,****8815,CAD,15449.85,12943.64,0.0,1.69,0,2006-12-02,2015-09-25,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A001210-SYN,PMLA-C000144-SYN,CHECKING,****7167,CAD,27371.23,23444.36,0.0,1.07,0,2012-10-21,2017-07-28,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A001211-SYN,PMLA-C001057-SYN,SAVINGS,****2909,CAD,1101.43,954.63,0.0,4.09,0,2014-08-03,2018-04-30,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A001212-SYN,PMLA-C000136-SYN,CHECKING,****9304,CAD,3216.73,2875.16,0.0,2.01,2000,2016-12-02,2019-12-23,ACTIVE,BR-0004,2026-01-10 21:04:43
PMLA-A001213-SYN,PMLA-C000021-SYN,SAVINGS,****4860,CAD,8950.35,8013.76,0.0,1.22,5000,2010-07-08,2020-06-29,ACTIVE,BR-0001,2026-01-10 21:04:43
PMLA-A001214-SYN,PMLA-C000041-SYN,JOINT,****1825,CAD,266.76,250.34,0.0,0.33,500,2018-07-18,2022-02-19,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A001215-SYN,PMLA-C000856-SYN,CHECKING,****5263,CAD,14188.09,13595.27,280.07,3.06,500,2007-05-22,2008-08-04,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A001216-SYN,PMLA-C000130-SYN,SAVINGS,****4741,CAD,671.6,562.88,0.0,1.96,5000,2007-07-28,2014-10-27,ACTIVE,BR-0008,2026-01-10 21:04:43
PMLA-A001217-SYN,PMLA-C000721-SYN,BUSINESS,****7924,CAD,1992.96,1912.29,0.0,0.35,500,2023-01-11,2024-05-24,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A001218-SYN,PMLA-C000785-SYN,CHECKING,****1868,CAD,17216.64,16241.84,0.0,1.89,0,2013-08-05,2021-07-20,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A001219-SYN,PMLA-C000469-SYN,SAVINGS,****5815,CAD,336.11,271.62,0.0,1.24,5000,2008-12-29,2021-09-01,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A001220-SYN,PMLA-C000657-SYN,CHECKING,****2788,CAD,2327.85,2174.0,0.0,1.31,0,2010-01-19,2011-07-19,ACTIVE,BR-0017,2026-01-10 21:04:43
PMLA-A001221-SYN,PMLA-C000161-SYN,SAVINGS,****9997,CAD,10337.93,10075.52,0.0,2.43,500,2011-08-02,2018-12-09,DORMANT,BR-0012,2026-01-10 21:04:43
PMLA-A001222-SYN,PMLA-C000966-SYN,JOINT,****7717,CAD,67994.13,61822.63,0.0,3.22,2000,2010-05-19,2024-01-29,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A001223-SYN,PMLA-C000830-SYN,SAVINGS,****4526,CAD,3008.07,2779.16,0.0,3.0,2000,2016-06-15,2020-02-28,ACTIVE,BR-0012,2026-01-10 21:04:43
PMLA-A001224-SYN,PMLA-C001294-SYN,BUSINESS,****5177,CAD,2478.86,1985.54,0.0,2.49,1000,2010-06-23,2020-09-01,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A001225-SYN,PMLA-C000537-SYN,CHECKING,****4831,CAD,27069.93,26076.73,0.0,3.95,1000,2010-08-14,2019-04-12,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A001226-SYN,PMLA-C000064-SYN,CHECKING,****2229,USD,36196.93,32632.66,0.0,3.76,0,2019-08-30,2019-11-02,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A001227-SYN,PMLA-C001457-SYN,SAVINGS,****1901,CAD,25435.22,20571.73,0.0,2.29,1000,2018-06-21,2021-07-30,ACTIVE,BR-0017,2026-01-10 21:04:43
PMLA-A001228-SYN,PMLA-C000522-SYN,SAVINGS,****2464,USD,8514.41,8361.8,0.0,3.06,1000,2012-02-02,2013-10-15,CLOSED,BR-0006,2026-01-10 21:04:43
PMLA-A001229-SYN,PMLA-C000015-SYN,CHECKING,****6793,CAD,21014.91,19019.91,35.43,1.54,0,2017-09-30,2021-02-09,ACTIVE,BR-0012,2026-01-10 21:04:43
PMLA-A001230-SYN,PMLA-C001393-SYN,JOINT,****8724,CAD,5891.27,5064.58,0.0,1.39,2000,2005-03-31,2015-03-26,ACTIVE,BR-0012,2026-01-10 21:04:43
PMLA-A001231-SYN,PMLA-C001038-SYN,SAVINGS,****2177,CAD,6022.65,5686.71,0.0,0.65,2000,2013-04-09,2014-11-20,ACTIVE,BR-0039,2026-01-10 21:04:43
PMLA-A001232-SYN,PMLA-C001479-SYN,CHECKING,****1153,CAD,27343.15,26348.44,0.0,3.65,2000,2005-12-01,2020-09-14,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A001233-SYN,PMLA-C000449-SYN,JOINT,****2114,CAD,5441.45,4978.49,0.0,0.1,1000,2009-09-04,2019-05-10,ACTIVE,BR-0031,2026-01-10 21:04:43
PMLA-A001234-SYN,PMLA-C000275-SYN,JOINT,****9548,CAD,98053.4,80040.27,0.0,2.28,0,2010-02-06,2011-02-25,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A001235-SYN,PMLA-C001396-SYN,SAVINGS,****8588,USD,3254.64,2633.05,0.0,1.01,2000,2005-09-21,2016-03-24,ACTIVE,BR-0046,2026-01-10 21:04:43
PMLA-A001236-SYN,PMLA-C000832-SYN,CHECKING,****7428,CAD,1462.53,1433.14,392.4,0.8,2000,2015-09-25,2018-02-20,CLOSED,BR-0032,2026-01-10 21:04:43
PMLA-A001237-SYN,PMLA-C000260-SYN,CHECKING,****7603,CAD,3552.77,3368.13,407.94,0.82,2000,2009-09-11,2024-10-07,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A001238-SYN,PMLA-C001291-SYN,SAVINGS,****1962,CAD,4615.63,3937.64,0.0,1.47,1000,2022-03-27,2023-01-18,ACTIVE,BR-0001,2026-01-10 21:04:43
PMLA-A001239-SYN,PMLA-C001291-SYN,SAVINGS,****6436,CAD,23627.02,23493.08,0.0,3.93,500,2019-09-05,2020-01-27,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A001240-SYN,PMLA-C000469-SYN,CHECKING,****6330,USD,16880.35,14515.92,0.0,3.51,2000,2009-03-26,2014-11-17,ACTIVE,BR-0048,2026-01-10 21:04:43
PMLA-A001241-SYN,PMLA-C000028-SYN,BUSINESS,****5770,USD,29727.75,24356.18,45.87,3.26,2000,2011-05-10,2017-10-22,ACTIVE,BR-0032,2026-01-10 21:04:43
PMLA-A001242-SYN,PMLA-C000112-SYN,CHECKING,****8220,CAD,1214.11,1001.65,0.0,4.09,2000,2006-03-12,2024-03-19,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A001243-SYN,PMLA-C000043-SYN,BUSINESS,****2585,CAD,530.47,429.91,251.03,1.98,500,2013-05-30,2019-08-03,ACTIVE,BR-0004,2026-01-10 21:04:43
PMLA-A001244-SYN,PMLA-C000977-SYN,SAVINGS,****8568,CAD,42909.87,37582.45,0.0,3.49,2000,2012-05-23,2022-05-16,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A001245-SYN,PMLA-C000645-SYN,CHECKING,****6320,CAD,26423.4,21375.51,0.0,2.5,1000,2024-04-22,2024-09-16,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A001246-SYN,PMLA-C001412-SYN,BUSINESS,****3761,USD,3793.98,3143.68,0.0,2.72,1000,2013-09-21,2015-04-24,ACTIVE,BR-0031,2026-01-10 21:04:43
PMLA-A001247-SYN,PMLA-C000251-SYN,SAVINGS,****8775,CAD,554.34,446.48,0.0,1.97,5000,2016-07-06,2023-10-29,ACTIVE,BR-0017,2026-01-10 21:04:43
PMLA-A001248-SYN,PMLA-C000947-SYN,CHECKING,****7685,CAD,1606.95,1463.73,0.0,0.09,0,2006-10-03,2013-07-25,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A001249-SYN,PMLA-C000786-SYN,CHECKING,****6457,CAD,7938.4,7537.49,0.0,3.89,500,2008-03-22,2008-05-23,ACTIVE,BR-0006,2026-01-10 21:04:43
PMLA-A001250-SYN,PMLA-C001103-SYN,CHECKING,****8020,CAD,1882.12,1516.13,0.0,1.96,0,2016-03-17,2022-08-18,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A001251-SYN,PMLA-C000139-SYN,CHECKING,****9879,CAD,5299.64,4444.25,0.0,1.74,0,2022-10-14,2023-08-16,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A001252-SYN,PMLA-C000157-SYN,CHECKING,****4722,CAD,4600.87,3957.5,0.0,1.74,0,2017-05-31,2019-05-25,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A001253-SYN,PMLA-C000340-SYN,CHECKING,****9611,USD,14749.56,13795.77,0.0,0.29,500,2021-12-31,2022-05-16,ACTIVE,BR-0042,2026-01-10 21:04:43
PMLA-A001254-SYN,PMLA-C001280-SYN,CHECKING,****1739,CAD,19609.98,15840.62,0.0,0.73,5000,2019-01-04,2023-12-27,ACTIVE,BR-0045,2026-01-10 21:04:43
PMLA-A001255-SYN,PMLA-C000734-SYN,SAVINGS,****5862,CAD,12428.07,9996.23,0.0,1.39,500,2015-05-06,2015-09-11,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A001256-SYN,PMLA-C000691-SYN,CHECKING,****5897,CAD,9164.92,7686.3,0.0,0.11,5000,2018-08-30,2024-05-29,ACTIVE,BR-0017,2026-01-10 21:04:43
PMLA-A001257-SYN,PMLA-C001499-SYN,CHECKING,****5757,USD,8181.33,7562.26,0.0,0.57,5000,2012-03-01,2019-10-25,FROZEN,BR-0005,2026-01-10 21:04:43
PMLA-A001258-SYN,PMLA-C000530-SYN,CHECKING,****6165,CAD,35280.59,31266.9,0.0,0.96,500,2007-01-17,2021-09-04,ACTIVE,BR-0023,2026-01-10 21:04:43
PMLA-A001259-SYN,PMLA-C000875-SYN,CHECKING,****4999,CAD,6923.61,6843.2,0.0,3.91,2000,2007-03-27,2017-10-05,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A001260-SYN,PMLA-C000110-SYN,SAVINGS,****3487,CAD,10817.71,8907.72,0.0,2.64,5000,2016-06-23,2022-08-20,ACTIVE,BR-0047,2026-01-10 21:04:43
PMLA-A001261-SYN,PMLA-C000100-SYN,CHECKING,****2035,CAD,17215.09,16545.17,0.0,2.84,5000,2016-05-19,2022-09-08,DORMANT,BR-0028,2026-01-10 21:04:43
PMLA-A001262-SYN,PMLA-C000043-SYN,JOINT,****3510,CAD,1540461.8,1357767.26,366.14,2.86,5000,2008-08-17,2011-04-20,ACTIVE,BR-0014,2026-01-10 21:04:43
PMLA-A001263-SYN,PMLA-C000650-SYN,JOINT,****5065,CAD,20902.18,18265.4,0.0,0.05,5000,2019-06-15,2022-05-24,FROZEN,BR-0029,2026-01-10 21:04:43
PMLA-A001264-SYN,PMLA-C000995-SYN,SAVINGS,****9109,CAD,7208.25,6023.78,0.0,1.18,500,2019-10-13,2020-11-24,ACTIVE,BR-0037,2026-01-10 21:04:43
PMLA-A001265-SYN,PMLA-C001084-SYN,CHECKING,****4043,CAD,9196.58,8225.05,288.41,3.64,1000,2021-03-15,2022-08-20,FROZEN,BR-0010,2026-01-10 21:04:43
PMLA-A001266-SYN,PMLA-C001311-SYN,SAVINGS,****9861,CAD,5534.42,5285.89,412.42,0.86,5000,2010-11-30,2013-04-30,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A001267-SYN,PMLA-C000802-SYN,SAVINGS,****2747,CAD,2217.58,2120.11,269.39,1.14,1000,2013-01-04,2019-03-24,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A001268-SYN,PMLA-C000931-SYN,CHECKING,****7825,CAD,37324.21,31804.54,0.0,0.27,0,2017-09-17,2018-07-07,DORMANT,BR-0023,2026-01-10 21:04:43
PMLA-A001269-SYN,PMLA-C001214-SYN,CHECKING,****5392,CAD,2456.29,1993.84,0.0,3.61,1000,2013-06-22,2024-01-11,ACTIVE,BR-0031,2026-01-10 21:04:43
PMLA-A001270-SYN,PMLA-C000088-SYN,BUSINESS,****6560,CAD,695.81,683.99,0.0,1.7,1000,2013-08-13,2021-02-14,ACTIVE,BR-0012,2026-01-10 21:04:43
PMLA-A001271-SYN,PMLA-C000364-SYN,SAVINGS,****5929,CAD,13054.75,11579.32,135.67,2.32,1000,2022-01-21,2024-04-08,ACTIVE,BR-0005,2026-01-10 21:04:43
PMLA-A001272-SYN,PMLA-C001091-SYN,SAVINGS,****9573,USD,1158.96,1027.36,0.0,1.96,0,2007-06-15,2021-09-13,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A001273-SYN,PMLA-C001189-SYN,BUSINESS,****4616,CAD,16073.19,15964.39,0.0,3.44,2000,2019-10-10,2022-05-26,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A001274-SYN,PMLA-C000513-SYN,SAVINGS,****1879,CAD,38455.67,33358.29,0.0,3.13,500,2009-10-28,2014-06-16,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A001275-SYN,PMLA-C000595-SYN,BUSINESS,****3196,USD,2653.72,2381.36,0.0,4.24,500,2024-05-20,2024-06-13,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A001276-SYN,PMLA-C000729-SYN,SAVINGS,****6240,USD,1223.52,1016.05,0.0,0.77,0,2010-04-05,2011-04-16,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A001277-SYN,PMLA-C001446-SYN,SAVINGS,****7861,CAD,4322.15,3485.37,67.23,3.38,0,2019-01-24,2020-01-28,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A001278-SYN,PMLA-C001045-SYN,CHECKING,****9344,CAD,2192.81,1878.28,0.0,3.23,1000,2008-11-18,2011-04-22,ACTIVE,BR-0005,2026-01-10 21:04:43
PMLA-A001279-SYN,PMLA-C001030-SYN,JOINT,****2691,CAD,3965.45,3767.23,0.0,2.37,5000,2020-06-12,2023-08-03,ACTIVE,BR-0030,2026-01-10 21:04:43
PMLA-A001280-SYN,PMLA-C000849-SYN,SAVINGS,****7080,CAD,1120.14,919.51,0.0,3.63,2000,2020-09-02,2024-03-29,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A001281-SYN,PMLA-C000649-SYN,CHECKING,****2819,CAD,1739.42,1632.4,0.0,0.84,1000,2011-04-14,2021-06-29,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A001282-SYN,PMLA-C000253-SYN,CHECKING,****5059,CAD,6072.27,5396.09,0.0,0.66,0,2020-06-07,2022-04-17,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A001283-SYN,PMLA-C000327-SYN,SAVINGS,****1331,CAD,937.31,769.16,168.11,4.32,5000,2023-08-20,2024-11-24,ACTIVE,BR-0014,2026-01-10 21:04:43
PMLA-A001284-SYN,PMLA-C000808-SYN,BUSINESS,****1535,CAD,1466.4,1210.54,0.0,2.04,1000,2011-01-21,2016-11-20,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A001285-SYN,PMLA-C000585-SYN,CHECKING,****8967,CAD,3041.78,2749.66,0.0,1.84,0,2005-11-04,2007-05-23,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A001286-SYN,PMLA-C001467-SYN,SAVINGS,****4068,CAD,11377.12,10324.7,194.31,3.22,2000,2014-05-16,2020-11-22,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A001287-SYN,PMLA-C001463-SYN,JOINT,****9381,USD,17837.21,17646.58,0.0,2.35,0,2024-01-26,2024-03-21,DORMANT,BR-0013,2026-01-10 21:04:43
PMLA-A001288-SYN,PMLA-C000827-SYN,SAVINGS,****3455,CAD,5004.37,4710.96,0.0,1.78,1000,2007-12-04,2013-07-31,DORMANT,BR-0027,2026-01-10 21:04:43
PMLA-A001289-SYN,PMLA-C001415-SYN,SAVINGS,****6389,CAD,11129.88,9583.12,0.0,3.32,5000,2009-05-03,2024-02-25,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A001290-SYN,PMLA-C000023-SYN,SAVINGS,****3965,CAD,3338.09,2755.67,367.81,1.02,500,2021-11-13,2024-05-28,ACTIVE,BR-0007,2026-01-10 21:04:43
PMLA-A001291-SYN,PMLA-C000606-SYN,SAVINGS,****9417,CAD,8348.78,6883.98,230.64,4.14,1000,2024-05-23,2024-10-25,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A001292-SYN,PMLA-C000606-SYN,SAVINGS,****7869,CAD,15447.89,13046.94,0.0,1.52,2000,2023-07-19,2023-12-27,ACTIVE,BR-0007,2026-01-10 21:04:43
PMLA-A001293-SYN,PMLA-C000360-SYN,BUSINESS,****6204,CAD,360569.21,337463.44,0.0,0.22,2000,2008-05-22,2008-07-06,ACTIVE,BR-0012,2026-01-10 21:04:43
PMLA-A001294-SYN,PMLA-C000307-SYN,BUSINESS,****1276,CAD,19386.92,17593.36,0.0,3.1,1000,2011-01-14,2014-05-13,ACTIVE,BR-0015,2026-01-10 21:04:43
PMLA-A001295-SYN,PMLA-C001147-SYN,SAVINGS,****3871,CAD,3008.64,2928.18,0.0,3.1,5000,2024-02-02,2024-04-10,ACTIVE,BR-0020,2026-01-10 21:04:43
PMLA-A001296-SYN,PMLA-C000547-SYN,SAVINGS,****2655,CAD,6273.2,5484.02,0.0,2.19,1000,2020-04-14,2020-12-18,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A001297-SYN,PMLA-C000521-SYN,CHECKING,****2787,USD,14493.87,11954.18,0.0,0.77,0,2005-01-15,2010-01-26,ACTIVE,BR-0011,2026-01-10 21:04:43
PMLA-A001298-SYN,PMLA-C001181-SYN,SAVINGS,****2983,CAD,440.36,403.16,0.0,4.17,5000,2013-05-12,2020-06-01,DORMANT,BR-0033,2026-01-10 21:04:43
PMLA-A001299-SYN,PMLA-C000246-SYN,CHECKING,****2636,CAD,4839.94,4628.49,42.41,3.82,0,2011-05-09,2013-03-30,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A001300-SYN,PMLA-C000695-SYN,CHECKING,****3934,CAD,7769.22,7545.43,0.0,0.41,1000,2010-01-07,2024-08-30,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A001301-SYN,PMLA-C000662-SYN,SAVINGS,****3001,CAD,11986.27,10957.89,394.08,3.91,2000,2023-11-09,2024-06-04,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A001302-SYN,PMLA-C000217-SYN,CHECKING,****6698,CAD,114710.31,112909.15,0.0,3.66,2000,2018-05-03,2018-12-01,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A001303-SYN,PMLA-C000224-SYN,CHECKING,****1448,CAD,32216.3,30054.71,0.0,0.66,0,2005-01-11,2019-02-26,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A001304-SYN,PMLA-C000385-SYN,CHECKING,****4351,CAD,4822.52,3984.19,364.8,0.58,1000,2019-03-05,2023-06-03,ACTIVE,BR-0045,2026-01-10 21:04:43
PMLA-A001305-SYN,PMLA-C001496-SYN,BUSINESS,****3332,CAD,2405.45,2312.91,155.35,1.23,0,2015-06-01,2016-07-01,ACTIVE,BR-0023,2026-01-10 21:04:43
PMLA-A001306-SYN,PMLA-C001180-SYN,SAVINGS,****6070,CAD,11107.62,10181.93,229.08,0.9,2000,2015-02-08,2021-05-04,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A001307-SYN,PMLA-C001043-SYN,BUSINESS,****3235,CAD,68605.18,56818.52,0.0,1.31,1000,2015-08-08,2015-10-04,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A001308-SYN,PMLA-C000189-SYN,CHECKING,****1995,CAD,16725.51,16045.38,0.0,0.59,1000,2014-08-12,2023-07-21,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A001309-SYN,PMLA-C000235-SYN,BUSINESS,****9903,CAD,3757.69,3335.98,0.0,4.05,0,2018-12-21,2022-10-19,ACTIVE,BR-0028,2026-01-10 21:04:43
PMLA-A001310-SYN,PMLA-C000616-SYN,CHECKING,****3029,CAD,50504.77,46094.63,0.0,3.71,500,2018-09-28,2021-10-10,CLOSED,BR-0023,2026-01-10 21:04:43
PMLA-A001311-SYN,PMLA-C000461-SYN,SAVINGS,****9353,CAD,7971.61,6711.07,0.0,3.21,0,2009-04-22,2020-08-05,ACTIVE,BR-0010,2026-01-10 21:04:43
PMLA-A001312-SYN,PMLA-C000088-SYN,CHECKING,****4098,CAD,1355.98,1098.83,0.0,1.62,1000,2019-06-01,2023-07-13,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A001313-SYN,PMLA-C000161-SYN,BUSINESS,****6663,CAD,26580.72,22599.42,376.17,4.48,1000,2018-02-05,2024-05-31,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A001314-SYN,PMLA-C001405-SYN,JOINT,****2423,CAD,2407.98,2179.85,0.0,0.45,2000,2005-05-24,2021-01-08,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A001315-SYN,PMLA-C001195-SYN,SAVINGS,****3304,CAD,13796.99,12619.58,0.0,4.01,1000,2011-08-05,2015-01-28,ACTIVE,BR-0039,2026-01-10 21:04:43
PMLA-A001316-SYN,PMLA-C000840-SYN,CHECKING,****6588,CAD,32326.31,32104.32,486.22,2.4,2000,2021-08-18,2023-03-24,ACTIVE,BR-0028,2026-01-10 21:04:43
PMLA-A001317-SYN,PMLA-C000403-SYN,CHECKING,****6511,CAD,620.07,565.96,0.0,0.47,0,2017-04-03,2018-08-08,ACTIVE,BR-0033,2026-01-10 21:04:43
PMLA-A001318-SYN,PMLA-C001210-SYN,CHECKING,****2368,CAD,3554.87,3478.75,0.0,4.04,1000,2021-04-29,2023-07-07,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A001319-SYN,PMLA-C000872-SYN,CHECKING,****4167,CAD,1876220.94,1718979.14,39.42,1.79,1000,2009-12-29,2010-04-12,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A001320-SYN,PMLA-C000747-SYN,CHECKING,****2503,CAD,2729.3,2396.27,0.0,2.0,500,2023-10-10,2024-04-01,ACTIVE,BR-0010,2026-01-10 21:04:43
PMLA-A001321-SYN,PMLA-C001413-SYN,BUSINESS,****7038,CAD,12848.23,12514.48,0.0,0.47,2000,2016-04-25,2017-09-08,ACTIVE,BR-0028,2026-01-10 21:04:43
